animal,date,k,transform,lambda,Q_ratio,Cspec_ratio,Aspec_ratio,Deff_frac_ratio,Gpair_ratio,Oorg_ratio,top_share_ratio,WMI_ratio
Su,20110527,3,highpass4,0.003,0.4052353781844394,0.4194057447054822,0.9662132274058536,1.1320743306131338,1.1614616006543437,1.3148608640936246,0.7740704456965519,0.5328281395208979
Su,20110527,3,delta,0.003,1.2702624148493011,1.397658449949367,0.9088503810750896,1.208812052266284,0.7752545813247989,0.9371370814800688,0.8222990893268531,1.1904100121657115
Su,20110527,3,remove_pc1,0.003,1.2005776234411003,1.2803467711008751,0.937697232140331,0.8351922860214537,0.3885230160648207,0.3244914259591276,1.6140200723432545,0.3895771450050231
Su,20110527,4,broadband,0.003,0.9066734213220902,1.114968977207005,0.8131826444116008,0.899263668742077,1.120643959372787,1.0077543982592196,1.219217360126317,0.9137041281220728
Su,20110527,4,state_zscore,0.003,0.8915139433055029,0.8544643081011356,1.043360073502312,0.8692240592566493,1.1137381843588066,0.9680880255574922,1.2914227573665027,0.863063973131598
Su,20110527,4,highpass4,0.003,1.1018854292399023,0.8081678328213399,1.36343638597095,1.1296764452447488,1.50311132466799,1.6980294580580602,0.9108151651038542,1.871033918254304
Su,20110527,4,delta,0.003,3.518371087338344,4.546024109150012,0.7739446608425902,0.9929596099575256,0.7748728985321098,0.769417491093101,1.03987194351148,2.707096254754433
Su,20110527,4,remove_pc1,0.003,0.9086963750291392,1.1429789496076403,0.7950245937084622,0.9147212264666748,0.9914546833684864,0.9069046439569506,1.2323112972054535,0.824100962460776
Su,20110527,5,broadband,0.003,1.3075769079888648,1.4670080651279425,0.8913222354199033,0.8091230698080812,0.9357423640719834,0.7571307341673943,1.593020673825025,0.9900066643259412
Su,20110527,5,state_zscore,0.003,1.386732598618292,1.326956560250142,1.045047471905849,0.7298098137056497,0.7527524065107917,0.5493660935621204,1.834774947177687,0.7618238705181785
Su,20110527,5,highpass4,0.003,1.0645752368290935,1.071481881994515,0.9935541185702874,0.8750644229055172,1.0962350291903713,0.9592762731872851,1.2919685535327972,1.0212217657128857
Su,20110527,5,delta,0.003,3.1781739300424903,4.771534221031144,0.6660696083943575,0.9372071571129108,0.7560583313854633,0.7085832793693011,1.274950185429882,2.252000905755564
Su,20110527,5,remove_pc1,0.003,1.2711197094783655,1.5127356824737297,0.8402787904095333,0.9016470774494084,0.8387926791876236,0.7562949677754799,1.3053527004844172,0.9613414397187195
